logFC,AveExpr,t,P.Value,adj.P.Val,B,uniprot_id,contrast,protein,gene,description,phi,neglog10p,pi_score,Pi_score,sig_pi,sig_fdr,direction,shape_class
-0.07491441061905846,17.449486019395206,-0.5804515619797121,0.5637080459149668,0.9047919463231855,-5.233783850568617,P26196,Interaction,DDX6_HUMAN,DDX6,Probable ATP-dependent RNA helicase DDX6,0.07491441061905846,0.24894576636566534,0.018649625363393645,0.9579666158715935,FALSE,FALSE,NS,FDR >= 0.05
0.3650576949736042,17.592156881895043,2.2463396015551496,0.028243851273232003,0.47991952083475825,-3.4448771916385024,P26368,Interaction,U2AF2_HUMAN,U2AF2,Splicing factor U2AF 65 kDa subunit,0.3650576949736042,1.5490760840836708,0.5655021445943219,0.2719555056601251,FALSE,FALSE,NS,FDR >= 0.05
-0.0961013610113568,20.68367638415546,-0.3911943887849669,0.6969909373398073,0.9532574056083392,-5.306946135283357,P26373,Interaction,RL13_HUMAN,RPL13,60S ribosomal protein L13,0.0961013610113568,0.15677286880141822,0.015066086061471168,0.9659038873901912,FALSE,FALSE,NS,FDR >= 0.05
0.021377742237103092,20.2307065357114,0.13648071135053827,0.8918822291334811,0.9930986700815098,-5.360586415366689,P26440,Interaction,IVD_HUMAN,IVD,"Isovaleryl-CoA dehydrogenase, mitochondrial",0.021377742237103092,0.04969248936181782,0.0010623132286969289,0.9975569225786851,FALSE,FALSE,NS,FDR >= 0.05
-0.6435113292582031,23.6338634349084,-2.100660191833852,0.03973256952095782,0.4983769244658484,-3.676386207573303,P26447,Interaction,S10A4_HUMAN,S100A4,Protein S100-A4,0.6435113292582031,1.4008533480408223,0.9014650000935538,0.12546858492460172,FALSE,FALSE,NS,FDR >= 0.05
-0.14327504693373427,20.720160789684428,-0.9560940941409769,0.34272747541288406,0.8234764228246219,-5.005830864070002,P26583,Interaction,HMGB2_HUMAN,HMGB2,High mobility group protein B2,0.14327504693373427,0.46505107811493035,0.06663021504350038,0.8577678905711827,FALSE,FALSE,NS,FDR >= 0.05
-0.18787226072991814,16.627268856527948,-1.3520032541938203,0.1812719883019518,0.711897320888577,-4.650077289032849,P26639,Interaction,SYTC_HUMAN,TARS1,"Threonine--tRNA ligase 1, cytoplasmic",0.18787226072991814,0.7416693016176065,0.13933908840887926,0.7255392497528477,FALSE,FALSE,NS,FDR >= 0.05
-0.36249349856235824,21.90491334544869,-2.684504537661181,0.009298813029576162,0.44545745648762153,-2.674744541751567,P26640,Interaction,SYVC_HUMAN,VARS1,Valine--tRNA ligase,0.36249349856235824,2.0315724845218353,0.7364318174973424,0.18347131871657635,FALSE,FALSE,NS,FDR >= 0.05
-0.08180852052971233,24.11557068602562,-0.9264243095998697,0.35780766092582084,0.8327166987599391,-5.027778558721127,P26641,Interaction,EF1G_HUMAN,EEF1G,Elongation factor 1-gamma,0.08180852052971233,0.4463503651040505,0.03651526300705931,0.9193581639704103,FALSE,FALSE,NS,FDR >= 0.05
-0.2855331082787025,24.95530959310435,-1.2005160336125906,0.23449293674244298,0.761783518565912,-4.799855616667361,P26678,Interaction,PPLA_HUMAN,PLN,Cardiac phospholamban,0.2855331082787025,0.6298702343134183,0.17984880581574497,0.6609235001987818,FALSE,FALSE,NS,FDR >= 0.05
0.26573317040028144,19.620419730653058,1.1379271598034026,0.2595168745099138,0.7862919698636553,-4.856837779369442,P26885,Interaction,FKBP2_HUMAN,FKBP2,Peptidyl-prolyl cis-trans isomerase FKBP2,0.26573317040028144,0.5858343978607053,0.15567563187306507,0.6987540983341303,FALSE,FALSE,NS,FDR >= 0.05
0.13271735850776523,19.428379956533345,0.6479164807531843,0.5194244652085709,0.8907874094409782,-5.200898105166204,P27105,Interaction,STOM_HUMAN,STOM,Erythrocyte band 7 integral membrane protein,0.13271735850776523,0.2844775986904424,0.03775511545282761,0.9167372627683418,FALSE,FALSE,NS,FDR >= 0.05
0.2411344136014435,22.993741847062,1.6585132833760485,0.10225090408666304,0.6125226703403537,-4.2970600550820555,P27338,Interaction,AOFB_HUMAN,MAOB,Amine oxidase [flavin-containing] B,0.2411344136014435,0.9903328433390746,0.23880332944881796,0.5770277116257985,FALSE,FALSE,NS,FDR >= 0.05
-0.03159481279729093,21.712558827649517,-0.34258813530818905,0.7330638144498425,0.9568062861521393,-5.321166599710974,P27348,Interaction,1433T_HUMAN,YWHAQ,14-3-3 protein theta,0.03159481279729093,0.1348582176411225,0.004260820140547582,0.990237068944967,FALSE,FALSE,NS,FDR >= 0.05
0.07489888571061343,17.46424806327202,0.4879292295458967,0.6273162150523739,0.9224363672869197,-5.2730791174991865,P27361,Interaction,MK03_HUMAN,MAPK3,Mitogen-activated protein kinase 3,0.07489888571061343,0.20251348654722534,0.01516803448375848,0.9656771729729865,FALSE,FALSE,NS,FDR >= 0.05
0.25806747913944506,21.330459113607155,1.2381578188793563,0.2203123276773785,0.761783518565912,-4.7641982508308,P27635,Interaction,RL10_HUMAN,RPL10,60S ribosomal protein L10,0.25806747913944506,0.656961201022319,0.16954032104025207,0.6767989542104053,FALSE,FALSE,NS,FDR >= 0.05
0.015691779839116293,17.423136071216025,0.11957502240006622,0.9052053374435567,0.9930986700815098,-5.362316338143573,P27694,Interaction,RFA1_HUMAN,RPA1,Replication protein A 70 kDa DNA-binding subunit,0.015691779839116293,0.04325289394018779,6.78714889114074e-4,0.9984384217480565,FALSE,FALSE,NS,FDR >= 0.05
0.11632528818872245,20.421202738457673,0.959733561872726,0.34090671654892923,0.8222299765482068,-5.00309265466053,P27695,Interaction,APEX1_HUMAN,APEX1,DNA-(apurinic or apyrimidinic site) lyase,0.11632528818872245,0.46736444221082074,0.054366303429335246,0.8823353852773846,FALSE,FALSE,NS,FDR >= 0.05
-0.14130405736679563,21.728113856708735,-1.9565533735272989,0.05489490588730961,0.5352017163367552,-3.892536608826483,P27797,Interaction,CALR_HUMAN,CALR,Calreticulin,0.14130405736679563,1.2604679551433244,0.1781092362425799,0.6635761429266065,FALSE,FALSE,NS,FDR >= 0.05
-0.21880894330230305,23.077486756160553,-1.4182126565485884,0.1611215361021946,0.7031520927873915,-4.579416505083838,P27816,Interaction,MAP4_HUMAN,MAP4,Microtubule-associated protein 4,0.21880894330230305,0.7928464062894229,0.17348188436121706,0.6706842622371724,FALSE,FALSE,NS,FDR >= 0.05
-0.13387040447038956,22.59865127892742,-1.3140267834599362,0.19366469511245502,0.7279742157589515,-4.6891884373776564,P27824,Interaction,CALX_HUMAN,CANX,Calnexin,0.13387040447038956,0.7129495435314309,0.09544284375953227,0.8027071958933533,FALSE,FALSE,NS,FDR >= 0.05
-0.07905127848010096,23.922865504427826,-0.9537503817166153,0.34390335587947174,0.8236300441963398,-5.007588879051804,P28066,Interaction,PSA5_HUMAN,PSMA5,Proteasome subunit alpha type-5,0.07905127848010096,0.4635635862226929,0.03664529414772439,0.9190829422000951,FALSE,FALSE,NS,FDR >= 0.05
-0.05572468385829765,22.313588355194966,-0.5062878369130672,0.61444518430815,0.9171339223264304,-5.265817578884613,P28070,Interaction,PSB4_HUMAN,PSMB4,Proteasome subunit beta type-4,0.05572468385829765,0.2115168551930749,0.011786709886335423,0.9732250753981943,FALSE,FALSE,NS,FDR >= 0.05
-0.12710129253159153,22.841543491905064,-1.0925699144410344,0.27879800865571114,0.7927268679849135,-4.89631924836583,P28072,Interaction,PSB6_HUMAN,PSMB6,Proteasome subunit beta type-6,0.12710129253159153,0.5547103325572591,0.0705044002486566,0.8501500794682849,FALSE,FALSE,NS,FDR >= 0.05
-0.22243736857122798,22.73816840009379,-1.6320833902872403,0.10771695715397489,0.6225886470498124,-4.3300702355404646,P28074,Interaction,PSB5_HUMAN,PSMB5,Proteasome subunit beta type-5,0.22243736857122798,0.9677159232692805,0.2152561834964951,0.6091774470215984,FALSE,FALSE,NS,FDR >= 0.05
-0.018758931894151232,25.762986050789088,-0.11299427300320662,0.9103991381607532,0.9930986700815098,-5.362928000687545,P28161,Interaction,GSTM2_HUMAN,GSTM2,Glutathione S-transferase Mu 2,0.018758931894151232,0.04076816207840466,7.64767175878512e-4,0.9982406080490043,FALSE,FALSE,NS,FDR >= 0.05
0.28727012187426837,21.008268003308793,0.8469459995877061,0.400273479184027,0.8500413190818525,-5.083267672586869,P28289,Interaction,TMOD1_HUMAN,TMOD1,Tropomodulin-1,0.28727012187426837,0.3976431838783863,0.11423100589521615,0.768721440337473,FALSE,FALSE,NS,FDR >= 0.05
0.36941670059855625,24.85360466371058,2.375516774270426,0.02062077155806057,0.47357660559641657,-3.229049713869223,P28331,Interaction,NDUS1_HUMAN,NDUFS1,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",0.36941670059855625,1.6856950889487552,0.6227239179746389,0.2383834396928697,FALSE,FALSE,NS,FDR >= 0.05
0.1360849486378335,20.115229516118106,1.4292605202129676,0.15793464062012538,0.7003197842946687,-4.567321765349533,P28482,Interaction,MK01_HUMAN,MAPK1,Mitogen-activated protein kinase 1,0.1360849486378335,0.8015226034927495,0.1090751623283734,0.7779019097283226,FALSE,FALSE,NS,FDR >= 0.05
0.043438860923423306,21.419034798766777,0.36043444034839495,0.7197438857659317,0.9555419620837055,-5.31616314907509,P28749,Interaction,RBL1_HUMAN,RBL1,Retinoblastoma-like protein 1,0.043438860923423306,0.14282201577172216,0.006204025679910808,0.9858162536729118,FALSE,FALSE,NS,FDR >= 0.05
-0.12123823855470661,21.579594692547857,-1.2988105842871425,0.19880520959113532,0.7330942103673115,-4.704567248332289,P28838,Interaction,AMPL_HUMAN,LAP3,Cytosol aminopeptidase,0.12123823855470661,0.7015722393197972,0.08505738251401329,0.8221340157474014,FALSE,FALSE,NS,FDR >= 0.05
0.12808334404313015,19.838144918825392,0.5902559514740802,0.5571583504722681,0.9006121281606526,-5.229225884978891,P28907,Interaction,CD38_HUMAN,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,0.12808334404313015,0.25402135606021964,0.03253590474256358,0.9278207805563858,FALSE,FALSE,NS,FDR >= 0.05
-0.06998179114519587,20.740732069623046,-0.6239414933001318,0.5349485925093601,0.8907897226675533,-5.21299231199797,P29144,Interaction,TPP2_HUMAN,TPP2,Tripeptidyl-peptidase 2,0.06998179114519587,0.27168795080535196,0.019013209429926393,0.9571649578792917,FALSE,FALSE,NS,FDR >= 0.05
0.0033912257236785592,22.58608719642894,0.03853077422744892,0.9693879464142312,0.9930986700815098,-5.3674378943915935,P29218,Interaction,IMPA1_HUMAN,IMPA1,Inositol monophosphatase 1,0.0033912257236785592,0.013502384694063932,4.5789634305513264e-5,0.9998945710286591,FALSE,FALSE,NS,FDR >= 0.05
-0.12151757993332879,24.624463487808143,-0.36326349276605,0.7176402247341438,0.9555419620837055,-5.315346776064481,P29317,Interaction,EPHA2_HUMAN,EPHA2,Ephrin type-A receptor 2,0.12151757993332879,0.14409322647110762,0.01750986016555407,0.9604840114348372,FALSE,FALSE,NS,FDR >= 0.05
0.03262335868370769,16.860870129465482,0.17663599556035608,0.8603684266511854,0.9844380124506747,-5.355562565027852,P29401,Interaction,TKT_HUMAN,TKT,Transketolase,0.03262335868370769,0.06531553550303461,0.002130812142333942,0.9951056403284747,FALSE,FALSE,NS,FDR >= 0.05
-0.21398906765033487,23.556428079277556,-2.3356128488558903,0.022752080219474682,0.47592590935543444,-3.2967560816360884,P29692,Interaction,EF1D_HUMAN,EEF1D,Elongation factor 1-delta,0.21398906765033487,1.6429788897085127,0.351579520777907,0.4450619631190243,FALSE,FALSE,NS,FDR >= 0.05
-0.2379431786530084,19.63934433072003,-1.3869916169025813,0.17039669297263216,0.7041413895318314,-4.613126704097514,P29966,Interaction,MARCS_HUMAN,MARCKS,Myristoylated alanine-rich C-kinase substrate,0.2379431786530084,0.7685388381941676,0.18286857407821033,0.6563438586163618,FALSE,FALSE,NS,FDR >= 0.05
0.010303516706329674,17.988574332462164,0.062305589474492065,0.9505193394090451,0.9930986700815098,-5.36647957470561,P29992,Interaction,GNA11_HUMAN,GNA11,Guanine nucleotide-binding protein subunit alpha-11,0.010303516706329674,0.022039042487978003,2.2707964246639086e-4,0.9994772664731356,FALSE,FALSE,NS,FDR >= 0.05
-0.13124483627589356,23.699310580511593,-1.0126831225322854,0.31513627256821886,0.7996576805838503,-4.962122503580034,P30038,Interaction,AL4A1_HUMAN,ALDH4A1,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",0.13124483627589356,0.501501606125925,0.06581949618809468,0.8593706235374933,FALSE,FALSE,NS,FDR >= 0.05
0.054238919505639416,19.491430922169528,0.40347936760323816,0.6879798683962419,0.9463191651993298,-5.303055455816766,P30040,Interaction,ERP29_HUMAN,ERP29,Endoplasmic reticulum resident protein 29,0.054238919505639416,0.16242426986382275,0.008809716898906136,0.9799192361504901,FALSE,FALSE,NS,FDR >= 0.05
-0.04206560118240077,27.464801481712506,-0.356428972970521,0.72272603784939,0.9555419620837055,-5.317308136532466,P30041,Interaction,PRDX6_HUMAN,PRDX6,Peroxiredoxin-6,0.04206560118240077,0.1410262985536029,0.005932356031186042,0.9864331165372323,FALSE,FALSE,NS,FDR >= 0.05
0.01182336700122022,25.719986875381398,0.09182251683375792,0.927134260093345,0.9930986700815098,-5.364661131918554,P30043,Interaction,BLVRB_HUMAN,BLVRB,Flavin reductase (NADPH),0.01182336700122022,0.03285737028312024,3.884847475523177e-4,0.9991058807744527,FALSE,FALSE,NS,FDR >= 0.05
-0.07591509448668532,25.00309511642112,-0.693030010124459,0.49087140596287915,0.8862674627596433,-5.176925488600379,P30044,Interaction,PRDX5_HUMAN,PRDX5,"Peroxiredoxin-5, mitochondrial",0.07591509448668532,0.30903226550498036,0.02346021363524501,0.9474139745349296,FALSE,FALSE,NS,FDR >= 0.05
0.1508510803414289,22.578314183591853,0.6568191855619231,0.5137210590415595,0.8873724752560924,-5.19629291575081,P30046,Interaction,DOPD_HUMAN,DDT,D-dopachrome decarboxylase,0.1508510803414289,0.28927263081433746,0.04363708887155013,0.9044049093145161,FALSE,FALSE,NS,FDR >= 0.05
-0.023185440427141657,26.174557231090343,-0.26104212387918335,0.7949227310225981,0.9673600936762274,-5.3408086629925196,P30048,Interaction,PRDX3_HUMAN,PRDX3,"Thioredoxin-dependent peroxide reductase, mitochondrial",0.023185440427141657,0.09967508407485254,0.0023110107238878295,0.9946928341883063,FALSE,FALSE,NS,FDR >= 0.05
-0.14839308829722953,25.57776875046239,-0.978386920846517,0.3316745833866238,0.8144240637146692,-4.988901106185858,P30049,Interaction,ATPD_HUMAN,ATP5F1D,"ATP synthase subunit delta, mitochondrial",0.14839308829722953,0.4792878077023021,0.07112299796815329,0.8489400098949947,FALSE,FALSE,NS,FDR >= 0.05
0.17774716558242076,20.896883078788534,0.5951650748317926,0.5538931959963949,0.9006121281606526,-5.226915386349747,P30050,Interaction,RL12_HUMAN,RPL12,60S ribosomal protein L12,0.17774716558242076,0.25657396967795926,0.045605295872487225,0.9003154523687571,FALSE,FALSE,NS,FDR >= 0.05
-0.04934856347902539,24.54752944578812,-0.40552492499079984,0.6864838000876077,0.945584689614837,-5.302396014131406,P30084,Interaction,ECHM_HUMAN,ECHS1,"Enoyl-CoA hydratase, mitochondrial",0.04934856347902539,0.16336970695682881,0.008062060354308842,0.9816076620017447,FALSE,FALSE,NS,FDR >= 0.05
0.014012989739601522,19.00308536337853,0.06263330834599823,0.9502594226096546,0.9930986700815098,-5.36646320786422,P30085,Interaction,KCY_HUMAN,CMPK1,UMP-CMP kinase,0.014012989739601522,0.02215781531382012,3.1049723864454685e-4,0.9992853092001002,FALSE,FALSE,NS,FDR >= 0.05
-0.13389659674209042,27.26623561067932,-1.3532323599071905,0.18088120900580187,0.711897320888577,-4.648794122962428,P30086,Interaction,PEBP1_HUMAN,PEBP1,Phosphatidylethanolamine-binding protein 1,0.13389659674209042,0.7426065478387605,0.09943248947400239,0.7953668946984358,FALSE,FALSE,NS,FDR >= 0.05
-0.09642180187098859,21.120936999747098,-0.9586773170430747,0.3414344817869672,0.8222299765482068,-5.003888370270221,P30101,Interaction,PDIA3_HUMAN,PDIA3,Protein disulfide-isomerase A3,0.09642180187098859,0.46669262120137206,0.044999343456131026,0.9015725005554645,FALSE,FALSE,NS,FDR >= 0.05
-0.13924106336249054,23.75184416202954,-1.9500519173478366,0.05568231163537881,0.5352017163367552,-3.901979415579315,P30153,Interaction,2AAA_HUMAN,PPP2R1A,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,0.13924106336249054,1.254282743410965,0.1746476629497646,0.6688863556650527,FALSE,FALSE,NS,FDR >= 0.05
0.0635254605164235,22.191611782940306,0.3556104746915654,0.7233359594872879,0.9555419620837055,-5.317540542646177,P30405,Interaction,PPIF_HUMAN,PPIF,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial",0.0635254605164235,0.14065994411246838,0.008935487725958945,0.9796354945561534,FALSE,FALSE,NS,FDR >= 0.05
-0.03900665399775605,18.94230884702003,-0.36106730193326986,0.719273105413222,0.9555419620837055,-5.315981077077044,P30419,Interaction,NMT1_HUMAN,NMT1,Glycylpeptide N-tetradecanoyltransferase 1,0.03900665399775605,0.14310617824918828,0.005582093179907289,0.9872290056328878,FALSE,FALSE,NS,FDR >= 0.05
0.24024725676854075,22.013333499703396,1.2469997004741409,0.21707465905182782,0.761783518565912,-4.755672125372393,P30520,Interaction,PURA2_HUMAN,ADSS2,Adenylosuccinate synthetase isozyme 2,0.24024725676854075,0.6633908724290933,0.15937783726637864,0.6928227862138804,FALSE,FALSE,NS,FDR >= 0.05
0.22495742515616968,17.845116788166244,1.3804905303522343,0.1723786195002373,0.7041413895318314,-4.620058659676232,P30533,Interaction,AMRP_HUMAN,LRPAP1,Alpha-2-macroglobulin receptor-associated protein,0.22495742515616968,0.7635166016719198,0.17175872877610393,0.673350630669751,FALSE,FALSE,NS,FDR >= 0.05
-0.18118535131579705,20.288905943103714,-1.1234368929788194,0.2655710814616542,0.7862919698636553,-4.869617074524342,P30536,Interaction,TSPO_HUMAN,TSPO,Translocator protein,0.18118535131579705,0.5758192178785643,0.10433000728571515,0.7864479644871356,FALSE,FALSE,NS,FDR >= 0.05
0.049291719336821416,23.15238178122236,0.388432080920008,0.699023198918793,0.9548072504845765,-5.307804498706583,P30566,Interaction,PUR8_HUMAN,ADSL,Adenylosuccinate lyase,0.049291719336821416,0.155508410813359,0.007665276940327217,0.9825048956350599,FALSE,FALSE,NS,FDR >= 0.05
-0.22219511123647706,20.741326344914246,-1.7097147091064544,0.09230539293378974,0.5984872331623254,-4.231761593688381,P30622,Interaction,CLIP1_HUMAN,CLIP1,CAP-Gly domain-containing linker protein 1,0.22219511123647706,1.0347729246190964,0.22992148509023483,0.5889501204105548,FALSE,FALSE,NS,FDR >= 0.05
0.0495886471470115,18.60553757410548,0.30583149795989795,0.7607546020612044,0.9607621357387462,-5.330674789951017,P30626,Interaction,SORCN_HUMAN,SRI,Sorcin,0.0495886471470115,0.11875541176803232,0.0058889202109630116,0.9865317792557557,FALSE,FALSE,NS,FDR >= 0.05
-0.11104665159436067,21.84946975808581,-0.621066847154968,0.5368259333937511,0.8907897226675533,-5.214412286668155,P30740,Interaction,ILEU_HUMAN,SERPINB1,Leukocyte elastase inhibitor,0.11104665159436067,0.27016651210554254,0.030001086542247805,0.933251965932056,FALSE,FALSE,NS,FDR >= 0.05
-0.8334003248369726,22.29679393411318,-2.504069810189597,0.01491488292669292,0.45911900487385165,-3.0047873197012365,P30837,Interaction,AL1B1_HUMAN,ALDH1B1,"Aldehyde dehydrogenase X, mitochondrial",0.8334003248369726,1.826380151252022,1.522105811329234,0.03005343992645735,TRUE,FALSE,Down,FDR >= 0.05
-0.0933968049815519,24.88010744251139,-0.8209705274500875,0.414799742630411,0.8551901615734882,-5.100354839883954,P31040,Interaction,SDHA_HUMAN,SDHA,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",0.0933968049815519,0.3821615217483462,0.03569266511818339,0.9211011719693213,FALSE,FALSE,NS,FDR >= 0.05
0.03223861383453297,21.41859015392511,0.375327945857595,0.7086939647597985,0.9555419620837055,-5.3117940977960245,P31150,Interaction,GDIA_HUMAN,GDI1,Rab GDP dissociation inhibitor alpha,0.03223861383453297,0.14954126567601267,0.0048210031164562725,0.9889606162824279,FALSE,FALSE,NS,FDR >= 0.05
-0.03321094198488339,19.918313029130953,-0.3821021704140396,0.7036885052556601,0.9555419620837055,-5.309748657764965,P31153,Interaction,METK2_HUMAN,MAT2A,S-adenosylmethionine synthase isoform type-2,0.03321094198488339,0.15261954311046233,0.005068638792000974,0.9883968694885829,FALSE,FALSE,NS,FDR >= 0.05
0.18081817794082156,29.02885894415088,1.001054404242906,0.32068059780606223,0.8027744646119567,-4.971301654545801,P31415,Interaction,CASQ1_HUMAN,CASQ1,Calsequestrin-1,0.18081817794082156,0.49392731547120644,0.08931103721870491,0.8141210101263932,FALSE,FALSE,NS,FDR >= 0.05
-0.16108812746067613,16.155687479679703,-1.5466749383365803,0.12701684780460715,0.6677816453885782,-4.4334659941660135,P31689,Interaction,DNJA1_HUMAN,DNAJA1,DnaJ homolog subfamily A member 1,0.16108812746067613,0.8961386694118708,0.14435730020066015,0.7172039946317027,FALSE,FALSE,NS,FDR >= 0.05
0.07954131532040876,17.399058638473864,0.5737975142584935,0.5681747415296585,0.9071220880944348,-5.236834331537029,P31751,Interaction,AKT2_HUMAN,AKT2,RAC-beta serine/threonine-protein kinase,0.07954131532040876,0.2455180769455656,0.019528830775187613,0.9560292266135468,FALSE,FALSE,NS,FDR >= 0.05
0.17885628269803533,26.679606856716326,1.5094983788761582,0.1362368428239368,0.674028156659362,-4.476893964328644,P31930,Interaction,QCR1_HUMAN,UQCRC1,"Cytochrome b-c1 complex subunit 1, mitochondrial",0.17885628269803533,0.8657054293439733,0.15483685500396974,0.7001049446982786,FALSE,FALSE,NS,FDR >= 0.05
0.04243035880357837,24.461958673481398,0.4466020766002171,0.6567140787114032,0.931706035154968,-5.288452776689355,P31937,Interaction,3HIDH_HUMAN,HIBADH,"3-hydroxyisobutyrate dehydrogenase, mitochondrial",0.04243035880357837,0.18262367315791425,0.007748787978117726,0.9823159866835459,FALSE,FALSE,NS,FDR >= 0.05
-0.12133022488131218,22.12517389121927,-1.1871595293103583,0.23968060065541288,0.7667923528947806,-4.81225805452654,P31939,Interaction,PUR9_HUMAN,ATIC,Bifunctional purine biosynthesis protein PURH,0.12133022488131218,0.6203671156086129,0.07526928164576399,0.8408736014229338,FALSE,FALSE,NS,FDR >= 0.05
0.11510956389072646,16.496915478147923,0.5789497701006382,0.5647146453553594,0.9047919463231855,-5.2344753651965465,P31942,Interaction,HNRH3_HUMAN,HNRNPH3,Heterogeneous nuclear ribonucleoprotein H3,0.11510956389072646,0.24817094908879486,0.028566849719958855,0.9363390807775437,FALSE,FALSE,NS,FDR >= 0.05
0.417924054452012,19.837629383498363,3.2876155437049417,0.0016648394602154632,0.38205887974855407,-1.4544042274032165,P31943,Interaction,HNRH1_HUMAN,HNRNPH1,Heterogeneous nuclear ribonucleoprotein H,0.417924054452012,2.778627638976912,1.1612553286936524,0.0689834120051172,FALSE,FALSE,NS,FDR >= 0.05
-0.04396528655587062,25.916137818581483,-0.5220751296253839,0.6034731126105684,0.9139270216497768,-5.25936079588654,P31946,Interaction,1433B_HUMAN,YWHAB,14-3-3 protein beta/alpha,0.04396528655587062,0.21934207487067675,0.009643437175448532,0.9780398780411387,FALSE,FALSE,NS,FDR >= 0.05
-0.11332851613224904,23.453465275308275,-1.3737614351874543,0.17444860883514773,0.7055248881484891,-4.627201914040212,P31948,Interaction,STIP1_HUMAN,STIP1,Stress-induced-phosphoprotein 1,0.11332851613224904,0.758332489544204,0.08594069577491889,0.8204635734632353,FALSE,FALSE,NS,FDR >= 0.05
-0.3755837322887565,18.410749891025368,-1.809894766722943,0.07514555277869389,0.5603249871777884,-4.098912342521204,P31949,Interaction,S10AB_HUMAN,S100A11,Protein S100-A11,0.3755837322887565,1.1240967164852371,0.42219244023106156,0.37827493016805097,FALSE,FALSE,NS,FDR >= 0.05
-0.05115221458189012,26.87094316095475,-0.5459018030251928,0.5870868531763986,0.9101400267308536,-5.249244734348945,P32119,Interaction,PRDX2_HUMAN,PRDX2,Peroxiredoxin-2,0.05115221458189012,0.23129764480862922,0.011831386759536806,0.9731249626435982,FALSE,FALSE,NS,FDR >= 0.05
-0.11847613697796788,17.764642251628942,-0.6866092313406024,0.49488182094836153,0.8862674627596433,-5.1804340817358545,P32456,Interaction,GBP2_HUMAN,GBP2,Guanylate-binding protein 2,0.11847613697796788,0.30549849932446743,0.03619428205252923,0.920037899843243,FALSE,FALSE,NS,FDR >= 0.05
-0.06244398195056533,24.962049903769273,-0.5260021292537486,0.6007579447678928,0.9139270216497768,-5.257724241834843,P33121,Interaction,ACSL1_HUMAN,ACSL1,Long-chain-fatty-acid--CoA ligase 1,0.06244398195056533,0.2213004771265743,0.013818882999343302,0.9686817484628941,FALSE,FALSE,NS,FDR >= 0.05
-0.025908194696270925,22.88115220660509,-0.20824075419354915,0.8357216387295234,0.9775273258937878,-5.3507034504461215,P33176,Interaction,KINH_HUMAN,KIF5B,Kinesin-1 heavy chain,0.025908194696270925,0.0779383528176724,0.0020192420191069123,0.9953613155115301,FALSE,FALSE,NS,FDR >= 0.05
0.06280456914833366,24.24930418319507,0.1750005443772519,0.861647845398692,0.9844380124506747,-5.355792321902565,P33992,Interaction,MCM5_HUMAN,MCM5,DNA replication licensing factor MCM5,0.06280456914833366,0.06467019362869139,0.004061583647589275,0.990691453309838,FALSE,FALSE,NS,FDR >= 0.05
-0.024569675502423394,19.374595466244067,-0.09470459417454487,0.9248540210590199,0.9930986700815098,-5.364446263445945,P34896,Interaction,GLYC_HUMAN,SHMT1,"Serine hydroxymethyltransferase, cytosolic",0.024569675502423394,0.033926810884357776,8.335707342607566e-4,0.9980824732613073,FALSE,FALSE,NS,FDR >= 0.05
0.1495221787379286,22.25370582940672,0.8228650028147484,0.41372961918310824,0.8551901615734882,-5.099126132757099,P34897,Interaction,GLYM_HUMAN,SHMT2,"Serine hydroxymethyltransferase, mitochondrial",0.1495221787379286,0.38328338655597455,0.05730936703190101,0.8763763174015655,FALSE,FALSE,NS,FDR >= 0.05
-0.180528193733835,20.85376590425481,-1.899169992793234,0.06218388593612378,0.5415510157158655,-3.9749451678144574,P34932,Interaction,HSP74_HUMAN,HSPA4,Heat shock 70 kDa protein 4,0.180528193733835,1.2063221419280268,0.2177751573433976,0.6056543525774989,FALSE,FALSE,NS,FDR >= 0.05
-0.03868427023393295,22.571687300564516,-0.3567069659193462,0.7225189264334595,0.9555419620837055,-5.317229081681582,P34949,Interaction,MPI_HUMAN,MPI,Mannose-6-phosphate isomerase,0.03868427023393295,0.14115077204829268,0.0054603146096444235,0.9875058689112798,FALSE,FALSE,NS,FDR >= 0.05
-0.14507775820743163,17.842738956373612,-0.8737887815361334,0.38559576674435825,0.8449666032760345,-5.0650665468895335,P35052,Interaction,GPC1_HUMAN,GPC1,Glypican-1,0.14507775820743163,0.41386774263657594,0.06004300429608471,0.8708773504957654,FALSE,FALSE,NS,FDR >= 0.05
-0.13584360980091503,23.88261891359165,-1.0428299700889212,0.3010648918111673,0.7996576805838503,-4.93785230453562,P35080,Interaction,PROF2_HUMAN,PFN2,Profilin-2,0.13584360980091503,0.5213398860736377,0.07082069205744074,0.8495311500907623,FALSE,FALSE,NS,FDR >= 0.05
0.12053699781227323,15.480344651000301,0.5633086134444998,0.5752506948383727,0.9101400267308536,-5.24157234783025,P35221,Interaction,CTNA1_HUMAN,CTNNA1,Catenin alpha-1,0.12053699781227323,0.2401428480799382,0.02894609795364457,0.9355217783376167,FALSE,FALSE,NS,FDR >= 0.05
