uniprot_id,protein,gene,description,OP_S06_Pre,OP_S11_Pre,OP_S12_Pre,OP_S17_Pre,O_S05_Pre,O_S06_Pre,O_S07_Pre,O_S10_Pre,O_S16_Pre,O_S17_Pre,O_S24_Pre,O_S28_Pre,O_S29_Pre,O_S32_Pre,O_S35_Pre,OP_S06_Post,OP_S11_Post,OP_S12_Post,OP_S17_Post,O_S05_Post,O_S06_Post,O_S07_Post,O_S10_Post,O_S16_Post,O_S17_Post,O_S24_Post,O_S28_Post,O_S29_Post,O_S32_Post,O_S35_Post,YP_S14_Pre,YP_S45_Pre,YP_S56_Pre,Y_S01_Pre,Y_S07_Pre,Y_S10_Pre,Y_S11_Pre,Y_S16_Pre,Y_S28_Pre,Y_S30_Pre,Y_S31_Pre,Y_S32_Pre,Y_S34_Pre,Y_S35_Pre,Y_S36_Pre,Y_S40_Pre,YP_S14_Post,YP_S45_Post,YP_S56_Post,Y_S01_Post,Y_S07_Post,Y_S10_Post,Y_S11_Post,Y_S16_Post,Y_S28_Post,Y_S30_Post,Y_S31_Post,Y_S32_Post,Y_S34_Post,Y_S35_Post,Y_S36_Post,Y_S40_Post
Q96KP4,CNDP2_HUMAN,CNDP2,Cytosolic non-specific dipeptidase,16.38231919016493,16.07055321432976,16.263869650236792,15.928450295912771,17.49245461691101,16.09875119401064,16.619433016896426,16.532818962545157,16.380482126729518,16.552833965203117,16.10869421291297,15.973282535839207,15.872631225309748,16.187099865337103,16.089276154096876,16.94997408487438,16.070154817792826,16.131000981882586,16.08756326829186,16.64500195144153,15.799735577189315,16.24866325505382,16.50751793525826,16.115085767358885,16.19517138478146,16.223701242875553,16.232874124950833,16.69353424674953,16.434306130868382,16.244174302582607,NA,16.514566779352137,15.970040030558552,15.061771458593938,NA,NA,NA,16.241523116809297,16.125146138972454,16.402205703243666,14.919083886335239,15.906270169706904,NA,16.1363760299756,15.979638051848816,16.595522196917642,15.837028010262955,16.76715717450499,15.660995316273658,16.307692521234483,NA,NA,16.78753270817734,16.200773260330827,15.822326687684562,16.488952109453564,14.255736555268735,15.933369340400022,16.133537659168088,16.242377003302064,16.973422914324654,15.929373856240671
Q96LJ7,DHRS1_HUMAN,DHRS1,Dehydrogenase/reductase SDR family member 1,28.539728176129028,25.958962581388253,26.612139906306442,26.860414768486354,25.875662003924308,25.898808239104845,26.206874585531054,28.0772486625103,26.361414217991243,26.12297306398897,25.102359374494487,27.62828675047325,26.3606696758619,25.538491281445538,26.471427872723407,26.155415192937323,27.567713396075025,27.09205876099539,27.030275960591702,NA,27.395072815143116,NA,26.07645677910085,25.6578534042267,NA,25.521633027530438,27.639452497238462,26.73558537105522,NA,NA,27.5604380050257,28.634819063458988,26.67486899254202,27.400270436200728,26.83845212053913,27.47001366939925,27.048154150102203,27.6145099251682,27.81946875401389,NA,27.751787023532962,27.082728681276148,27.059142251483408,27.908938991745632,27.682648793656185,NA,25.04085760283102,NA,25.5228989180114,26.867625792077135,26.449387968643478,26.59844259353672,28.413270118432358,27.490801970741725,NA,26.27509409810876,NA,26.522174647408878,NA,NA,27.766994597289575,26.516356041743144
Q96MF2,STAC3_HUMAN,STAC3,SH3 and cysteine-rich domain-containing protein 3,21.21244326252803,20.215213626562434,20.730056645878008,20.338248176865058,20.215787867478507,20.12491510067164,20.612731158158745,20.47395049273541,19.980106687983337,20.738738842937035,21.15106609985106,20.390296558425685,20.24538105475832,20.484979779438,20.59206485782604,20.76122842615225,20.270433035681044,20.582063015376935,19.70758972198191,20.488058924701207,20.792258081741963,20.509281349999103,20.58258182294334,20.21355769054087,20.29900281154859,21.072800265647857,20.241027297948854,21.118636784837467,20.68588827140918,20.73671974703477,20.31258352067703,20.68151555918318,20.526271496248018,20.436945813983893,20.789866785927586,20.36431520261878,21.252025981649123,20.622269314654975,20.77000059623207,20.363681380062832,20.591824254092597,20.78501140008159,20.48111655614209,20.551315840643365,20.979540316029574,20.381816952074484,20.39838913822558,20.623581678313606,21.205939357195376,20.47975415666822,20.662992118952857,20.801029889976256,20.772379041233318,20.96499848337722,20.607010523242852,20.902750698447534,20.814610911357686,20.984791696929815,20.7017135704792,20.743539995962024,21.04414888079175,20.378852954800838
Q96MF6,CQ10A_HUMAN,COQ10A,"Coenzyme Q-binding protein COQ10 homolog A, mitochondrial",18.68122857604464,18.24553468264142,18.245412001351493,19.235975064720297,NA,19.56514696474259,19.42058742392079,19.15903856689267,19.89656897669493,18.852355083950197,19.397449738170224,18.631253618844852,18.78087311050694,19.08238015079916,18.132424892377376,19.315787275654348,17.89076700757389,17.941689811462446,20.264161879420325,19.096134016632035,19.109903514108314,18.95359449055315,19.045950757757236,19.062995616911817,18.77076949967379,17.887553801144225,18.678216495671926,20.21484717805851,18.179107132909092,19.718810858705492,20.196220844526046,NA,17.983135916675334,20.041851673865,NA,NA,NA,17.873662904326164,NA,17.507027858467527,18.84889396330096,19.44108587618116,NA,NA,20.13015215178405,NA,19.59165263677149,19.108585749686146,18.939296013949345,18.940188900864,NA,NA,19.98639053464517,17.6583423733168,18.275386342046428,18.103059061978797,NA,18.899908792647572,NA,19.29832055397526,19.889058010458417,NA
Q96MG2,JSPR1_HUMAN,JSRP1,Junctional sarcoplasmic reticulum protein 1,20.64931605934442,20.785341835597002,20.5834955998098,20.26381379840681,20.637587606318036,20.33445123724318,20.3528991575093,20.640943891601832,20.258005402979336,20.64947986664975,21.115457685745746,20.680148126726937,20.36886770523707,20.575805964970304,20.333292318611285,20.7732272186055,20.647940303089516,20.5149339236449,20.346631948964607,20.510700087761283,20.44004540281901,20.152768614127602,20.519492412393465,20.42835472942756,20.566177941218157,20.81415160229887,20.49869683227222,20.91575757044934,20.53331663275404,20.67704320624163,20.305744469481326,20.745564220471202,20.312192113184786,20.276128889062768,20.721454819951962,20.854214217497073,20.605411002597297,20.284456684316318,20.7467900904115,20.340680482652022,20.526747397406755,20.25323862728081,20.230819628628634,20.220253489376848,20.313635804766,20.312772657237264,20.503573543107876,20.739188102032525,20.574702545709922,20.608773904929926,20.39892391284662,20.680781649368818,20.511788944224616,20.340567417432833,20.777324888905948,20.478217136249743,20.667303746273976,20.43802309885681,20.080617569120957,20.493365956172216,20.236007845789707,20.56192017843968
Q96N66,MBOA7_HUMAN,MBOAT7,Lysophospholipid acyltransferase 7,NA,16.482462366394696,NA,16.3291993541073,16.67114962364675,16.581270420428297,NA,NA,16.66610869547997,16.670033044144393,16.930767958712266,16.161196727031406,16.66671469754307,16.56752485894271,16.112564057341615,NA,NA,NA,NA,16.388482725673764,16.231591287787158,NA,NA,16.974387180647426,16.717441267806358,NA,NA,16.01264427992715,16.169027782311442,16.485334357542076,NA,NA,16.46223572413208,NA,16.845676046918527,16.697023062016182,16.738215927688188,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.43506410910116,NA,16.555253972306865,NA,16.82845436185282,16.413675568544203,NA,NA,NA,NA,NA,16.818359486634417,NA,NA,NA,NA
Q96ND0,F210A_HUMAN,FAM210A,Protein FAM210A,17.031396994061616,NA,16.7736868383434,18.183547192206404,17.261546530610225,17.6222551472578,17.307972427189927,NA,16.873908775156337,16.99656500388525,16.518670615210823,NA,17.24264405082512,16.574060528109737,17.333995056295638,17.292966225749552,NA,17.728652925174526,17.730375055618293,17.42587870962155,16.91394383075883,16.865600802617628,16.843465294337722,16.682006265902334,17.100562388393335,17.292011275126807,17.768435429215526,NA,16.74369537272154,16.90191582171182,17.403858387980332,NA,17.366201324244557,NA,NA,NA,NA,17.62734984094356,17.595608650426357,17.01108621649715,16.837500515649406,17.54979709471445,18.191119031677502,17.490985471912012,17.848241906600965,NA,17.59844597578713,18.31452659792045,16.683455679892244,17.669554728309297,NA,NA,NA,17.92669785594564,NA,17.314522409544672,17.537130939370392,17.35057980222812,17.889975870827843,17.55550623419065,17.91251989693541,17.51604540746694
Q96NY7,CLIC6_HUMAN,CLIC6,Chloride intracellular channel protein 6,18.991154180598727,18.547223294470015,18.722540898579553,18.431844504117933,19.362948083705533,18.430888478751616,18.82337992888223,19.002581894610223,18.716549162131628,18.342557281158687,18.853825504952017,18.852633210406786,18.525140403078975,18.496144416653646,18.43010800502236,18.810008922452276,18.659359638735406,18.480244101146308,18.783946186363725,18.69225428527488,18.486948203507392,18.76967113776265,18.767914302039266,18.490308901298633,18.41716824660051,18.6497390031979,18.886149339311576,18.888941893799853,18.84362836723975,18.3206007372128,18.97012508173577,19.587474776026955,18.583857949323146,18.85552650176846,17.501931636293627,NA,NA,18.887645735283623,18.95255286148977,18.653403978462794,18.986596220020672,18.71602228779082,18.274174563091275,18.651342705003113,19.235727054854017,18.630581572123834,18.728840699756784,19.474361754640796,18.682584422923554,18.69483830320924,NA,NA,19.124100108865328,19.069974368827893,18.860894332312572,18.664014367742936,18.697191466083712,18.81347478978541,18.80937447849935,18.759423821809957,19.017417389971374,18.730282256720958
Q96PC5,MIA2_HUMAN,MIA2,Melanoma inhibitory activity protein 2,NA,16.612595850024043,16.583651181151428,16.134104295045503,15.475294913569336,16.851984056772498,16.863852298864305,16.70505277908985,16.94572865951756,16.210314292348176,16.424685059065876,16.561599718912806,16.648191158668464,16.43125145922231,16.439081827851513,16.433587722897077,16.095645629490857,16.326945509893136,16.282649114095396,16.891875183011216,16.908418609642716,16.99514317356939,16.62659519182476,16.531813027297407,16.10526441839516,16.110926383980015,NA,16.299245960071623,16.360461324197026,16.527151021805278,15.740586955128324,NA,16.11490121604879,14.81756720401607,NA,16.30994297303905,NA,15.86521424729898,NA,16.076936993700144,17.14963850711311,16.427440159638277,NA,16.082418690850734,15.68507560708702,15.900890563058791,16.294557487491435,NA,16.340775946984625,NA,NA,16.225678382623,16.3039033429599,15.855623149327894,16.362352144645723,16.20402924939711,NA,15.761648196464563,16.27352601769672,15.491863909128693,16.56308826875018,16.140932342601158
Q96PU8,QKI_HUMAN,QKI,Protein quaking,NA,16.4995738926162,NA,15.866754319984631,16.000840583309294,16.830335704238475,NA,16.804374866356106,16.789016518334165,16.849372994271274,16.820531714325575,NA,NA,16.845697719513435,15.88393934763024,15.855345221439514,NA,16.25688380229045,NA,16.54193547997267,16.74559334884159,16.759676832385146,16.501430465614508,16.83926930613256,16.749823114714083,NA,NA,16.587883468891807,NA,16.501285000960415,NA,NA,16.576094780149717,NA,NA,NA,NA,NA,NA,15.865701354871671,NA,NA,NA,16.62587035297095,NA,NA,16.24256013949255,NA,16.343593891489533,NA,NA,NA,NA,16.155222824492885,NA,16.40578390248625,NA,NA,NA,16.015094380802832,NA,NA
Q96Q06,PLIN4_HUMAN,PLIN4,Perilipin-4,18.816450773695387,19.677858207932953,18.95517851562683,19.462539300245382,19.861086775006644,19.78515956359872,18.956234460352412,19.24328255896178,19.164869610432728,19.58965711781401,19.500837931184844,18.84778835860109,19.43677276717011,19.896971013926212,19.71811417271757,18.98050425821003,20.134109519353366,19.210540468743336,19.761292016430776,20.373936997935893,20.68750849178826,19.099191977097583,20.313562539681435,19.728638723103007,19.768390410554307,19.87518141269724,19.32581845445095,18.53454546482091,19.309409165214042,20.416376609404516,18.108398986878615,NA,19.872723859728346,19.99401671351508,19.66127177975356,NA,NA,19.775452136965086,19.627660237859303,20.270167761307132,19.849283081425252,20.298806083468964,19.949622212904895,19.42411465246626,20.021043717282602,18.176779652875883,19.589033919922734,19.592388321444055,20.09278859101264,20.01674193476967,19.31840594281507,19.675181147654957,19.8990673117765,20.42764237336871,19.434219401041776,20.70725460267885,20.427174675471715,20.723405208924543,20.3164554506154,20.67974430907835,19.720863680812645,19.579081125392108
Q96Q83,ALKB3_HUMAN,ALKBH3,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3,19.452189268904537,20.01387654044949,20.493163606627014,20.510812844885358,19.444683553409146,20.157350468524672,19.33214817747597,18.887203238600975,NA,20.090735094012935,20.4752115037782,NA,20.04488196325901,20.075012478944316,20.49790078742619,20.186873602601057,20.054574652270475,20.73857107713965,19.95135965529574,19.541168079011445,19.95484278439659,19.448620695704516,19.83313032691356,19.37176986053121,20.44912569041919,20.814640780250553,20.120792042945514,19.494838689183666,19.31519425355152,19.832721010955048,19.979874291192242,NA,20.232500106534925,19.21650364105291,20.093169774131688,20.11301695432313,20.8624167044396,19.67198602539871,19.480718779337547,19.473226838206493,NA,19.814818812646916,NA,19.196634190830935,19.1528673350056,20.230718191443916,19.95818459724211,19.449950000897633,20.258028977444454,20.166623610351316,20.28969470457264,20.865627618815818,NA,20.18393580462381,19.770331321037343,19.95561550919912,20.217361151192563,19.889921298151886,19.148266097509033,19.96853892945169,19.558344916866627,19.928677315098337
Q96RD7,PANX1_HUMAN,PANX1,Pannexin-1,18.226457708012248,18.529967868173454,18.149783523428596,18.332196110091203,17.716952491793773,18.776462637919554,NA,17.705173966000952,18.244765316572266,18.21192476665719,18.62486608269053,18.541778194420722,17.985933569745367,19.438168688334567,18.53874989933257,19.205851397994746,18.596939116385492,18.416585078594228,NA,18.502449757468632,16.809212730929367,18.422368554711518,18.4944565877469,18.352393493388572,18.55456640892811,18.860732486203684,18.541040116244435,17.874433595446938,17.873771419537793,18.22823196493114,NA,18.2250682170951,18.736708400272907,NA,17.551408488671264,NA,18.66730055787029,18.287551771279677,NA,NA,17.87554430183314,17.830860410350553,NA,NA,NA,18.27798059011416,18.607943358873495,NA,NA,18.08226716696557,NA,NA,NA,19.057626193470448,NA,18.53999629476502,NA,18.390496177225284,17.84851430418554,NA,18.302759397881566,NA
Q96RK4,BBS4_HUMAN,BBS4,Bardet-Biedl syndrome 4 protein,19.68161782960812,19.886357065033614,18.57415524723284,19.387003925836392,19.917932351266835,19.950430104117157,19.158580866358623,19.97940411981206,19.619787984454646,19.813519279966513,17.307671369713525,20.178428301667243,19.999424451584098,19.821445749224797,19.86707667779696,18.828328899457293,20.07446101011919,19.04006552594271,19.268272621353347,19.764158552655736,19.634335093161713,19.451174335020067,19.274305757646978,19.281281791269915,19.592361411132625,19.319547441269386,19.92907471869365,19.81214335186896,20.174953903232478,20.075021353433332,19.935161380664958,20.548947663772314,19.410430405448903,20.04501535519441,17.525633868124352,NA,NA,19.91479539063816,19.721056513942095,20.180448138645097,19.53077201612096,19.905877943818766,19.260872496746092,19.870343770478982,20.102605972290576,19.737875998472525,18.564639978806806,20.124827770703934,18.895835761459182,20.377062825947284,19.13590455648224,18.466160158061136,20.186151473363065,19.723387994989483,19.208792324265193,19.792523041763246,20.227957190011686,19.61792111943123,20.38318897127418,19.65531907437059,20.572119507109846,20.753311276617115
Q96RL7,VP13A_HUMAN,VPS13A,Vacuolar protein sorting-associated protein 13A,17.99150341421529,18.37790860415084,18.53069906254147,17.921921255348607,19.1311546413696,18.119943494878655,18.567988683673107,18.016562791070882,17.780119369895385,18.54678991918377,18.27290379727116,17.95195385101072,18.401274362703187,18.05521380416436,18.25210124054801,17.324841671542224,18.00465890363947,18.158939186497978,17.866075081403405,18.08775788934359,17.865456637435702,17.82400222507965,17.89084059037975,17.053343965248423,17.91427898184819,17.38339043466392,17.981797645889582,17.73979041508645,18.42239067523489,17.971494844177887,17.931387916576863,NA,18.283568468277977,17.73678665675683,NA,18.412307332818198,NA,17.86079813756239,18.50356858008889,18.115161552565223,18.036214330863004,17.678057338782228,NA,17.584604282508167,18.490093306604333,17.262945245791794,17.856872596669245,17.748167723101975,17.325659470838215,NA,18.921188029650036,18.58787429152059,17.156244469694634,17.563617423636817,NA,17.103502187981015,NA,17.401987243672515,17.326974073210234,17.544765819633454,17.539519764093207,17.335612512891625
Q96RP9,EFGM_HUMAN,GFM1,"Elongation factor G, mitochondrial",22.140649066265567,21.913748196926683,22.263430994610058,22.75428554428116,21.206658008104174,22.417685270291454,21.441527665501685,21.742946235099076,22.205628842928665,22.381550925891094,22.209300265869004,21.77778392783297,21.725186486967175,21.763363595291494,22.048265901657036,22.420002997199358,22.187171299236248,21.995443963618957,22.734133722686714,22.363508796282407,21.971967816453258,21.888511409941415,21.84345796979528,22.317106193158523,22.616167605536244,22.079435833447562,22.17753379634386,21.53182714304865,21.656787798017827,21.686513015573627,21.685951346514813,21.63658204779328,21.684039624140702,21.48237314371961,NA,NA,NA,22.06220191516621,22.24851905024041,20.923678848493914,22.11032740314397,22.113593013931947,21.490630372805757,21.9605316077342,21.20698817563394,21.842067420049553,22.115079263626146,21.546289309699308,21.47675213626766,21.735665967938242,NA,NA,22.853203798843015,22.46433795431258,21.651555742324316,21.633999031847292,22.201053285512085,22.25575827154245,22.08753423748458,21.76499576268995,21.186048496198236,21.596049363083164
Q96RQ3,MCCA_HUMAN,MCCC1,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",NA,NA,NA,21.460195669671975,23.040943932685735,NA,22.130441559852517,NA,NA,NA,22.748246575631146,NA,NA,NA,NA,22.80079392178801,NA,NA,NA,NA,NA,21.791444431281768,22.20113409969018,NA,NA,NA,22.367076137236207,NA,NA,NA,NA,NA,NA,22.576747436126052,23.87044810206766,24.76673696455081,22.93299012507363,NA,NA,NA,NA,NA,23.46100719100637,NA,NA,21.659440118057532,20.71125102669886,21.732522124035718,NA,22.21927178869788,23.460559459415133,21.882342100384818,NA,21.908914303011397,22.522155243710905,21.537287553602248,21.389266873129674,21.79780516671436,NA,NA,NA,21.15888520690977
Q96S66,CLCC1_HUMAN,CLCC1,Chloride channel CLIC-like protein 1,27.960445981820467,26.009957897172225,26.11312357858788,26.165458802296627,24.134336231310897,25.277664096663035,25.333174820287134,24.68927849387628,24.532641235106702,24.988254530809087,24.172421516628347,25.71665187399002,25.95810643265513,24.37843458889563,24.11520292263133,25.13602127866717,25.399389277974866,26.166585559148725,26.38125658033535,24.108459077258843,25.609480958652494,25.110965708557877,24.857485936996866,25.18882839368748,24.443647076723753,25.564415608659505,27.08912341005754,24.98175567780436,24.95539421171435,24.856656500641964,27.04574024162685,27.882101805141833,25.997492512709425,27.939268036686062,26.318258302586912,27.356390916877352,26.015094790181788,26.981349783212814,27.32882041884241,27.913259225450982,27.081259700296837,26.065440617742947,26.06219948704028,27.335070050020956,27.338076808808317,27.35861230383076,24.9719560422449,27.534016663410327,25.014720000655455,27.44370486471484,27.344216698817124,27.0315065972366,28.030253729331807,26.794593445428827,26.198153580277868,26.567111380908624,27.41188397578151,25.73110986726663,27.924336044914963,26.267009653266634,27.174781211384776,28.042507316123885
Q99417,MYCBP_HUMAN,MYCBP,c-Myc-binding protein,20.8097864350883,21.3216648666947,20.947228769110612,20.832915015377747,20.99089134451169,21.287119886917957,20.92012454538493,21.108675715164495,21.3047038892806,21.360968325861148,20.49724066839829,21.071100971762608,21.228215292816735,21.191193153703573,21.068811039203013,21.250823184807313,21.372831518071692,21.000301421502428,20.4796092069044,21.48803060773623,21.56325990698731,21.229020802166705,20.669093177221356,21.329800730866616,21.321598124880598,20.944018130965528,20.691999927624128,20.867735707057303,21.376099574195656,21.50235301376678,21.020496545931003,21.174136456002838,21.153597553794445,20.795994058550733,20.77760386843704,20.642176799801135,20.745989134249303,21.062003172337885,21.358655540879692,21.410093239068065,21.25147417809746,21.282333495663103,20.741712361115553,21.159963280083737,20.799850083706716,21.201636162419128,21.155321470928214,21.11961793172394,21.494394339245023,21.38588259748974,21.56580833570367,21.428951564525384,20.841095463346967,21.15537828236488,21.066792000465096,21.45422081146778,21.45175101707341,21.43524477291739,21.355254338185812,21.364171479979394,21.430890573465547,21.484072399699034
Q99426,TBCB_HUMAN,TBCB,Tubulin-folding cofactor B,20.035918957590646,20.82476557249919,21.110228362753084,21.126626168983027,20.7782437324501,20.683857196180895,19.546501430103998,NA,20.669837856777118,20.65087149099076,20.483050494605497,19.62918388904463,20.74548929578206,21.189060700217436,21.350760138082784,20.626100011306796,21.0123605050771,21.148678942385594,21.114667366943507,20.524525437643497,20.27927535606256,20.42731711558672,19.594409618639865,20.876388066343328,21.18634338389099,20.657366511936083,19.865046821303583,20.860304388370057,20.256248447361386,20.427673223001612,20.71552518023651,19.468845085979527,20.838009740297494,20.34751789156375,20.717090961494183,19.85872926398063,19.84531203295133,20.034730955987044,20.71330719855514,20.19385681049131,20.831292382059996,20.436857775232287,20.963414929117114,20.05624899896145,20.02469207950188,20.63747817366654,20.91296417013911,20.003850334442657,20.538772079346504,20.40233421856986,NA,19.767211609004633,20.80500318091062,20.297563762384055,20.485811077490307,20.608340353768344,20.241437649640137,20.57699096174463,20.628053804668482,20.126589434263614,20.438189055462853,20.31176907322448
Q99436,PSB7_HUMAN,PSMB7,Proteasome subunit beta type-7,NA,18.66771348608543,17.653527447833454,17.392093932525864,17.4676821489919,17.986532057364908,17.682998996375307,18.052765519427265,18.40313054303389,18.055368806424617,17.27855315905533,18.340130569079694,18.594131224231333,18.12907877212235,NA,17.62562086768532,18.616553322462522,17.76695283779078,17.660512791931833,17.76635935906288,17.71320083859925,18.083189459187473,17.604530005923635,18.101400589556036,18.11685087147215,17.269541961521348,17.36228426688005,18.700053999168066,17.972272711493908,17.61750576840365,NA,17.845830760322077,18.09625865659876,18.121914799651236,17.103808945670163,NA,NA,17.270992593283875,17.775573865099187,NA,17.614722784835173,NA,NA,18.423258264209093,17.66359001612984,18.281134001644016,17.24654089169094,NA,17.815121079887227,NA,NA,NA,17.437884545735287,NA,17.145540057002147,17.2224991573412,NA,NA,17.502466993380153,17.526425845518656,NA,17.004902425244556
Q99442,SEC62_HUMAN,SEC62,Translocation protein SEC62,23.20939889713652,23.354833991204657,23.615655979800085,24.209771853616772,23.84505126782423,24.300365748884314,23.321612144435026,23.15580504937246,23.49412333402303,23.76211946430084,23.805587256629295,23.046616014861247,24.015038785028292,23.127416134028163,24.195600225502993,22.982101773004988,23.486203930505372,23.595894499054005,24.187084088559494,23.305563730635235,23.16545787730841,23.394269532524145,23.457467769244584,23.475959148745822,23.54033667178651,23.944140970506098,23.04456492948087,22.649247279402022,23.522934889948374,23.19223206414235,24.01188539747897,23.1218898839079,23.546133470530243,22.640728892756215,23.642318664814542,23.37929892792855,23.541520295670843,23.245289664476626,23.523098288124835,23.297779193320395,22.960481750238937,23.255211656906383,23.36163966558105,23.238158393251876,23.24944833268742,23.499623603364736,23.818826008005082,23.277644445950777,22.565486971111017,22.96610451820255,23.272383377321887,23.29853510383637,22.602030140703878,23.314004023737013,23.397035322953432,23.38001806202348,22.626301978940802,23.009490513044803,23.501128410320696,22.459266131367556,23.01679938140485,22.806381669626578
Q99447,PCY2_HUMAN,PCYT2,Ethanolamine-phosphate cytidylyltransferase,20.461798109097142,20.631675459339593,21.035413944435096,21.192461662987814,20.255744521401546,20.775882812848565,21.302580097322632,NA,20.902721929957256,20.759114750652905,21.275307384586085,20.690135264865418,20.946001790305647,20.75050310339564,20.881030067844854,20.744969147090522,NA,21.0509325932587,21.381640008695264,NA,20.788724674743914,20.4442767537868,21.133372608606606,20.326145094269055,20.808456143378024,21.01880799197665,20.92345503374344,21.561983033011618,20.6633679985618,20.513611977695817,NA,20.82321902382173,20.69866532805517,20.673066881986756,NA,20.641419199305833,NA,21.02203605916587,20.57288918784304,20.637327568387917,20.749609263548923,20.45741247290207,21.457756436385388,20.67920209360538,20.878587744361642,NA,21.134426278190674,20.77301099758808,21.084593973603827,20.97264964181661,20.915607131188782,20.848086330781257,NA,21.208455486964134,20.744851903430035,20.951238500929897,20.848681272839826,20.89596338541835,21.057583742473497,21.191728093692586,20.608760527077738,NA
Q99460,PSMD1_HUMAN,PSMD1,26S proteasome non-ATPase regulatory subunit 1,14.900351078134527,16.20040117033144,16.00295519810918,16.193226113497975,17.138523229869186,16.485895285789553,16.08811319378363,15.881953197820149,16.234353235644523,16.24755476631165,15.660168144290868,16.154248770777617,16.206442637264956,15.847390655574193,15.837061203802312,15.861468789988722,16.085565871288544,16.28148552439196,16.145651591034845,16.54083986344348,16.37360677805338,15.933568495674498,15.830639943900179,16.0212333706028,16.004447566562096,16.03966436589698,16.514591471004508,16.591223736466517,16.065879715827982,16.417793815090658,15.658385782898533,NA,16.208579626815414,NA,NA,NA,NA,15.760352307152228,15.786905544523036,16.49058134569169,15.67695336771996,15.193057114092833,NA,15.983858942417195,15.745771161788417,16.804085007333626,16.677193037017833,NA,16.83121031419826,16.307473927862926,NA,NA,15.712748721129854,14.890383001071953,15.858039548467481,16.154660569721937,15.534902520774644,15.987862382998598,15.519092592719256,16.15731975801954,15.945281650115277,16.325367597609215
Q99497,PARK7_HUMAN,PARK7,Protein/nucleic acid deglycase DJ-1,NA,19.884652527752717,NA,19.22253368822689,18.829369346459384,20.00262954766475,18.903215375786615,20.092566294871283,19.76273386407692,19.613925532329425,NA,20.013027644269496,19.816142680706815,19.528518756201205,19.142043933064762,18.154208116861376,20.359639604791287,18.63472579991801,19.38371189277199,19.5886533279244,20.75231041845152,19.52452397262635,19.798991750473167,19.686411884033646,19.477589294131462,18.924790483471558,19.65860041360316,19.34808617203998,19.74006461720257,20.46724973327042,19.40422053138395,20.35747722171641,20.087162714216102,19.729687639127985,19.217783205024134,19.106906299075167,19.187183966927414,19.891004956053077,20.04783804918152,20.168775659882748,20.032192468156193,19.706927097985673,19.127068005858973,20.041910297479852,20.28587729411949,19.201067587174702,18.98894836827664,20.429618861915042,20.173643113334272,19.24580602802121,19.680925908245644,19.610360925737083,20.18024400771014,19.340438496085735,19.12593256292081,NA,20.43298670314225,19.467966063918116,20.894086272977113,20.748748793404573,20.057933547198587,20.606523342103966
Q99536,VAT1_HUMAN,VAT1,Synaptic vesicle membrane protein VAT-1 homolog,NA,16.749797396867137,17.037163167814036,17.105040157911855,17.444280937642855,16.828526790459534,17.25675585564313,16.380459985305897,17.155060095882693,16.65452462617627,16.489913777352676,NA,16.644007826982353,17.032562160209995,16.713698442992136,17.243590685738344,16.56736597375958,17.286557110649998,17.21843770489778,16.905659923651992,17.145162265750226,NA,16.776237896563448,17.127672598019036,16.721815223840508,17.18238579879659,17.120081788865186,16.4011628231258,NA,17.31670155033554,NA,NA,17.422595882635935,NA,NA,NA,NA,NA,NA,17.350746760853937,NA,NA,NA,NA,16.738704482448927,16.862785899907955,17.245124405051406,NA,17.809392910621753,NA,NA,NA,NA,16.8672448207523,NA,17.73346591432708,17.765107064319267,17.613249535861527,NA,17.487645750577006,16.86052664845718,17.129698909655186
Q99567,NUP88_HUMAN,NUP88,Nuclear pore complex protein Nup88,21.410125810388873,21.45193776225958,21.612708439894693,21.15286264780253,22.102994212826683,21.056844611533887,21.55393455473611,21.304628836685108,21.13609533588212,21.540067104003597,21.47785889448074,21.678403267224457,21.30799575507143,21.740117854606673,21.237462125001763,21.39228162573576,21.1321391977309,21.34567976885039,21.031432770843086,21.39326239419167,20.84992637777257,21.220225642767794,21.037437801758774,21.194593178604617,21.16904048353255,21.1493029459409,21.249771761396577,22.046510061507515,21.222069795187327,21.258548398646525,21.797081650347756,21.484088968022068,21.328233078373575,21.9540000865776,21.813471771729308,21.569316055422835,21.65404500758462,20.988481381766437,21.240991431212887,21.433854106401785,21.29042514436382,21.301910697667147,21.131525942845855,21.654294617033052,21.60155334572758,22.179212914117983,21.692560297253394,21.35862600531321,21.47395822398205,21.280136979766752,21.56812749601621,21.67946152829187,21.65228854827199,21.07217509253429,21.466405363868606,21.065388613353978,21.082599140309956,21.127754424002447,21.44935732209085,21.342577055932274,21.081496634085223,21.35287932627919
